date,market_name,Master Category,Category,value,value_3yr
2020-01-01,Australia,Additional,Cultural Trends,22.615384615384617,35.404761904761905
2020-01-01,Australia,Amex,Brand,16.333333333333332,17.846153846153847
2020-01-01,Australia,Coronavirus/Health,Coronavirus,1.2857142857142858,18.71428571428571
2020-01-01,Australia,Economy,Economy,3.5,10.166666666666666
2020-01-01,Australia,Entertainment,Streaming,65.0,88.66666666666667
2020-01-01,Australia,Finance,Finance,58.666666666666664,43.79999999999999
2020-01-01,Australia,Lifestyle,Credit Cards,8.8125,12.490196078431373
2020-01-01,Australia,Lifestyle,Dining,15.11111111111111,15.037037037037038
2020-01-01,Australia,Lifestyle,Dining In / Delivery,17.666666666666668,17.22222222222222
2020-01-01,Australia,Lifestyle,Dining Out,29.823529411764707,30.49019607843137
2020-01-01,Australia,Lifestyle,Domestic,46.18181818181818,47.54545454545454
2020-01-01,Australia,Lifestyle,Experiences,15.927272727272728,13.511904761904765
2020-01-01,Australia,Lifestyle,International,39.166666666666664,42.02777777777778
2020-01-01,Australia,Lifestyle,Talent,9.513513513513514,10.846846846846846
2020-01-01,Australia,Lifestyle,Travel,23.42105263157895,27.789473684210524
2020-01-01,Australia,Lifestyle,Venues,10.806451612903226,5.21505376344086
2020-01-01,Australia,Retail,Brick & Mortar,16.666666666666668,14.777777777777779
2020-01-01,Australia,Retail,E-Comm,48.0,11.666666666666666
2020-01-01,Australia,Small Business,B2B,2.642857142857143,5.095238095238095
2020-01-01,Australia,Small Business,Demand,32.111111111111114,31.925925925925924
2020-01-01,Australia,Small Business,Financial ,1.8333333333333333,10.0
2020-01-01,Australia,Small Business,Running A Business,23.333333333333332,14.111111111111109
2020-01-01,Australia,Small Business,Shopping Small,11.142857142857142,8.369047619047619
2020-01-01,Canada,Additional,Cultural Trends,24.53846153846154,31.928571428571427
2020-01-01,Canada,Amex,Brand,14.166666666666666,17.487179487179485
2020-01-01,Canada,Coronavirus/Health,Coronavirus,1.0,22.23809523809524
2020-01-01,Canada,Economy,Economy,3.5,14.166666666666666
2020-01-01,Canada,Entertainment,Streaming,76.0,83.33333333333333
2020-01-01,Canada,Finance,Finance,61.666666666666664,47.333333333333336
2020-01-01,Canada,Lifestyle,Credit Cards,6.3125,15.549019607843137
2020-01-01,Canada,Lifestyle,Dining,17.88888888888889,15.037037037037038
2020-01-01,Canada,Lifestyle,Dining In / Delivery,17.22222222222222,30.666666666666668
2020-01-01,Canada,Lifestyle,Dining Out,32.94117647058823,27.64705882352941
2020-01-01,Canada,Lifestyle,Domestic,47.45454545454545,36.878787878787875
2020-01-01,Canada,Lifestyle,Experiences,15.327272727272728,12.095238095238097
2020-01-01,Canada,Lifestyle,International,42.25,35.833333333333336
2020-01-01,Canada,Lifestyle,Talent,16.83783783783784,10.027027027027026
2020-01-01,Canada,Lifestyle,Travel,23.57894736842105,21.754385964912284
2020-01-01,Canada,Lifestyle,Venues,6.064516129032258,7.43010752688172
2020-01-01,Canada,Retail,Brick & Mortar,24.666666666666668,13.0
2020-01-01,Canada,Retail,E-Comm,39.0,38.0
2020-01-01,Canada,Small Business,B2B,4.142857142857143,7.428571428571428
2020-01-01,Canada,Small Business,Demand,25.22222222222222,26.740740740740737
2020-01-01,Canada,Small Business,Financial ,1.0,13.555555555555555
2020-01-01,Canada,Small Business,Running A Business,10.0,6.4444444444444455
2020-01-01,Canada,Small Business,Shopping Small,10.857142857142858,9.94047619047619
2020-01-01,United Kingdom,Additional,Cultural Trends,20.46153846153846,34.92857142857142
2020-01-01,United Kingdom,Amex,Brand,11.25,20.128205128205128
2020-01-01,United Kingdom,Coronavirus/Health,Coronavirus,0.5714285714285714,21.0
2020-01-01,United Kingdom,Economy,Economy,6.5,8.833333333333334
2020-01-01,United Kingdom,Entertainment,Streaming,70.0,68.0
2020-01-01,United Kingdom,Finance,Finance,43.0,41.333333333333336
2020-01-01,United Kingdom,Lifestyle,Credit Cards,16.4375,14.27450980392157
2020-01-01,United Kingdom,Lifestyle,Dining,17.0,12.679012345679013
2020-01-01,United Kingdom,Lifestyle,Dining In / Delivery,4.333333333333333,16.14814814814815
2020-01-01,United Kingdom,Lifestyle,Dining Out,25.764705882352942,28.41176470588235
2020-01-01,United Kingdom,Lifestyle,Domestic,63.09090909090909,41.36363636363637
2020-01-01,United Kingdom,Lifestyle,Experiences,20.345454545454544,12.738095238095235
2020-01-01,United Kingdom,Lifestyle,International,52.916666666666664,42.583333333333336
2020-01-01,United Kingdom,Lifestyle,Talent,12.54054054054054,9.324324324324323
2020-01-01,United Kingdom,Lifestyle,Travel,26.94736842105263,19.087719298245613
2020-01-01,United Kingdom,Lifestyle,Venues,10.741935483870968,12.774193548387098
2020-01-01,United Kingdom,Retail,Brick & Mortar,16.0,25.333333333333332
2020-01-01,United Kingdom,Retail,E-Comm,47.0,46.0
2020-01-01,United Kingdom,Small Business,B2B,15.214285714285714,12.5
2020-01-01,United Kingdom,Small Business,Demand,27.555555555555557,35.2962962962963
2020-01-01,United Kingdom,Small Business,Financial ,7.833333333333333,8.333333333333334
2020-01-01,United Kingdom,Small Business,Running A Business,8.0,6.888888888888889
2020-01-01,United Kingdom,Small Business,Shopping Small,10.75,11.523809523809524
2020-01-01,Mexico,Additional,Cultural Trends,21.46153846153846,34.357142857142854
2020-01-01,Mexico,Amex,Brand,4.833333333333333,6.974358974358974
2020-01-01,Mexico,Coronavirus/Health,Coronavirus,3.0,14.523809523809524
2020-01-01,Mexico,Economy,Economy,0.0,13.666666666666666
2020-01-01,Mexico,Entertainment,Streaming,57.0,81.33333333333333
2020-01-01,Mexico,Finance,Finance,40.333333333333336,29.400000000000002
2020-01-01,Mexico,Lifestyle,Credit Cards,4.375,4.549019607843137
2020-01-01,Mexico,Lifestyle,Dining,3.8518518518518516,4.296296296296297
2020-01-01,Mexico,Lifestyle,Dining In / Delivery,4.777777777777778,9.407407407407407
2020-01-01,Mexico,Lifestyle,Dining Out,22.058823529411764,19.058823529411764
2020-01-01,Mexico,Lifestyle,Domestic,18.09090909090909,15.181818181818182
2020-01-01,Mexico,Lifestyle,Experiences,6.254545454545455,7.3809523809523805
2020-01-01,Mexico,Lifestyle,International,22.25,18.388888888888886
2020-01-01,Mexico,Lifestyle,Talent,17.10810810810811,15.936936936936936
2020-01-01,Mexico,Lifestyle,Travel,19.63157894736842,10.175438596491228
2020-01-01,Mexico,Lifestyle,Venues,5.096774193548387,0.8602150537634409
2020-01-01,Mexico,Retail,Brick & Mortar,4.333333333333333,12.555555555555555
2020-01-01,Mexico,Retail,E-Comm,53.0,19.333333333333332
2020-01-01,Mexico,Small Business,B2B,13.642857142857142,0.0
2020-01-01,Mexico,Small Business,Demand,26.22222222222222,11.666666666666666
2020-01-01,Mexico,Small Business,Financial ,0.0,2.3333333333333335
2020-01-01,Mexico,Small Business,Running A Business,0.0,7.0
2020-01-01,Mexico,Small Business,Shopping Small,2.7142857142857144,5.964285714285714
2020-01-01,United States,Additional,Cultural Trends,30.384615384615383,33.35714285714286
2020-01-01,United States,Amex,Brand,28.416666666666668,31.179487179487182
2020-01-01,United States,Coronavirus/Health,Coronavirus,0.5714285714285714,25.666666666666668
2020-01-01,United States,Economy,Economy,1.0,27.333333333333332
2020-01-01,United States,Entertainment,Streaming,80.0,74.33333333333333
2020-01-01,United States,Finance,Finance,69.0,55.6
2020-01-01,United States,Lifestyle,Credit Cards,25.75,31.568627450980397
2020-01-01,United States,Lifestyle,Dining,28.444444444444443,23.543209876543205
2020-01-01,United States,Lifestyle,Dining In / Delivery,30.555555555555557,41.92592592592593
2020-01-01,United States,Lifestyle,Dining Out,36.05882352941177,28.58823529411765
2020-01-01,United States,Lifestyle,Domestic,48.81818181818182,42.6060606060606
2020-01-01,United States,Lifestyle,Experiences,25.072727272727274,14.708333333333334
2020-01-01,United States,Lifestyle,International,51.166666666666664,43.638888888888886
2020-01-01,United States,Lifestyle,Talent,31.37837837837838,11.549549549549548
2020-01-01,United States,Lifestyle,Travel,40.36842105263158,36.70175438596491
2020-01-01,United States,Lifestyle,Venues,18.612903225806452,15.860215053763442
2020-01-01,United States,Retail,Brick & Mortar,30.0,35.22222222222222
2020-01-01,United States,Retail,E-Comm,51.0,40.666666666666664
2020-01-01,United States,Small Business,B2B,15.071428571428571,21.571428571428573
2020-01-01,United States,Small Business,Demand,38.888888888888886,38.51851851851852
2020-01-01,United States,Small Business,Financial ,11.833333333333334,25.555555555555554
2020-01-01,United States,Small Business,Running A Business,9.0,14.777777777777777
2020-01-01,United States,Small Business,Shopping Small,18.428571428571427,17.76190476190476
2020-01-02,Australia,Additional,Cultural Trends,21.846153846153847,38.14285714285714
2020-01-02,Australia,Amex,Brand,18.166666666666668,21.71794871794872
2020-01-02,Australia,Coronavirus/Health,Coronavirus,1.4285714285714286,19.9047619047619
2020-01-02,Australia,Economy,Economy,3.0,11.333333333333334
2020-01-02,Australia,Entertainment,Streaming,54.0,77.0
2020-01-02,Australia,Finance,Finance,79.33333333333333,56.666666666666664
2020-01-02,Australia,Lifestyle,Credit Cards,13.4375,17.84313725490196
2020-01-02,Australia,Lifestyle,Dining,8.777777777777779,13.345679012345679
2020-01-02,Australia,Lifestyle,Dining In / Delivery,12.11111111111111,15.703703703703704
2020-01-02,Australia,Lifestyle,Dining Out,25.11764705882353,27.92156862745098
2020-01-02,Australia,Lifestyle,Domestic,62.81818181818182,43.63636363636363
2020-01-02,Australia,Lifestyle,Experiences,13.854545454545455,11.779761904761905
2020-01-02,Australia,Lifestyle,International,51.166666666666664,40.52777777777778
2020-01-02,Australia,Lifestyle,Talent,8.594594594594595,10.846846846846846
2020-01-02,Australia,Lifestyle,Travel,24.473684210526315,28.719298245614038
2020-01-02,Australia,Lifestyle,Venues,9.129032258064516,6.430107526881721
2020-01-02,Australia,Retail,Brick & Mortar,25.333333333333332,12.333333333333334
2020-01-02,Australia,Retail,E-Comm,49.0,11.333333333333334
2020-01-02,Australia,Small Business,B2B,9.214285714285714,10.761904761904761
2020-01-02,Australia,Small Business,Demand,32.888888888888886,27.777777777777782
2020-01-02,Australia,Small Business,Financial ,3.0,9.5
2020-01-02,Australia,Small Business,Running A Business,20.666666666666668,14.111111111111112
2020-01-02,Australia,Small Business,Shopping Small,12.071428571428571,10.04761904761905
2020-01-02,Canada,Additional,Cultural Trends,26.384615384615383,34.333333333333336
2020-01-02,Canada,Amex,Brand,29.583333333333332,22.25641025641026
2020-01-02,Canada,Coronavirus/Health,Coronavirus,1.2857142857142858,23.142857142857142
2020-01-02,Canada,Economy,Economy,7.0,25.666666666666668
2020-01-02,Canada,Entertainment,Streaming,74.0,77.33333333333333
2020-01-02,Canada,Finance,Finance,82.66666666666667,73.53333333333333
2020-01-02,Canada,Lifestyle,Credit Cards,14.5,22.117647058823533
2020-01-02,Canada,Lifestyle,Dining,12.333333333333334,11.753086419753087
2020-01-02,Canada,Lifestyle,Dining In / Delivery,8.0,21.555555555555554
2020-01-02,Canada,Lifestyle,Dining Out,27.294117647058822,22.50980392156863
2020-01-02,Canada,Lifestyle,Domestic,49.45454545454545,39.84848484848485
2020-01-02,Canada,Lifestyle,Experiences,12.636363636363637,10.285714285714286
2020-01-02,Canada,Lifestyle,International,41.833333333333336,40.22222222222222
2020-01-02,Canada,Lifestyle,Talent,10.108108108108109,6.4324324324324325
2020-01-02,Canada,Lifestyle,Travel,27.526315789473685,23.859649122807017
2020-01-02,Canada,Lifestyle,Venues,5.774193548387097,6.688172043010752
2020-01-02,Canada,Retail,Brick & Mortar,23.333333333333332,20.0
2020-01-02,Canada,Retail,E-Comm,47.0,42.0
2020-01-02,Canada,Small Business,B2B,7.857142857142857,10.45238095238095
2020-01-02,Canada,Small Business,Demand,36.666666666666664,27.333333333333332
2020-01-02,Canada,Small Business,Financial ,0.5,12.5
2020-01-02,Canada,Small Business,Running A Business,9.0,21.444444444444443
2020-01-02,Canada,Small Business,Shopping Small,7.75,8.273809523809524
2020-01-02,United Kingdom,Additional,Cultural Trends,21.46153846153846,35.166666666666664
2020-01-02,United Kingdom,Amex,Brand,21.0,31.051282051282055
2020-01-02,United Kingdom,Coronavirus/Health,Coronavirus,0.7142857142857143,21.952380952380953
2020-01-02,United Kingdom,Economy,Economy,3.0,14.666666666666666
2020-01-02,United Kingdom,Entertainment,Streaming,66.0,56.666666666666664
2020-01-02,United Kingdom,Finance,Finance,75.33333333333333,68.73333333333333
2020-01-02,United Kingdom,Lifestyle,Credit Cards,22.375,23.50980392156863
2020-01-02,United Kingdom,Lifestyle,Dining,12.88888888888889,12.246913580246913
2020-01-02,United Kingdom,Lifestyle,Dining In / Delivery,5.111111111111111,7.407407407407408
2020-01-02,United Kingdom,Lifestyle,Dining Out,23.470588235294116,26.333333333333332
2020-01-02,United Kingdom,Lifestyle,Domestic,60.27272727272727,41.78787878787879
2020-01-02,United Kingdom,Lifestyle,Experiences,19.78181818181818,13.56547619047619
2020-01-02,United Kingdom,Lifestyle,International,56.5,44.666666666666664
2020-01-02,United Kingdom,Lifestyle,Talent,10.513513513513514,8.243243243243242
2020-01-02,United Kingdom,Lifestyle,Travel,25.94736842105263,22.596491228070175
2020-01-02,United Kingdom,Lifestyle,Venues,11.03225806451613,9.688172043010752
2020-01-02,United Kingdom,Retail,Brick & Mortar,42.666666666666664,29.333333333333332
2020-01-02,United Kingdom,Retail,E-Comm,50.0,47.666666666666664
2020-01-02,United Kingdom,Small Business,B2B,12.428571428571429,14.666666666666666
2020-01-02,United Kingdom,Small Business,Demand,46.888888888888886,38.40740740740741
2020-01-02,United Kingdom,Small Business,Financial ,7.0,14.111111111111112
2020-01-02,United Kingdom,Small Business,Running A Business,41.0,12.555555555555555
2020-01-02,United Kingdom,Small Business,Shopping Small,18.607142857142858,10.940476190476192
2020-01-02,Mexico,Additional,Cultural Trends,20.76923076923077,33.19047619047619
2020-01-02,Mexico,Amex,Brand,13.833333333333334,17.333333333333332
2020-01-02,Mexico,Coronavirus/Health,Coronavirus,4.714285714285714,9.095238095238095
2020-01-02,Mexico,Economy,Economy,6.0,19.333333333333332
2020-01-02,Mexico,Entertainment,Streaming,60.0,88.0
2020-01-02,Mexico,Finance,Finance,51.0,45.26666666666667
2020-01-02,Mexico,Lifestyle,Credit Cards,3.375,5.352941176470588
2020-01-02,Mexico,Lifestyle,Dining,0.0,2.9382716049382718
2020-01-02,Mexico,Lifestyle,Dining In / Delivery,1.1111111111111112,8.074074074074074
2020-01-02,Mexico,Lifestyle,Dining Out,23.0,15.411764705882353
2020-01-02,Mexico,Lifestyle,Domestic,29.454545454545453,18.757575757575758
2020-01-02,Mexico,Lifestyle,Experiences,8.50909090909091,5.7023809523809526
2020-01-02,Mexico,Lifestyle,International,29.833333333333332,19.36111111111111
2020-01-02,Mexico,Lifestyle,Talent,13.486486486486486,11.945945945945946
2020-01-02,Mexico,Lifestyle,Travel,15.421052631578947,14.263157894736842
2020-01-02,Mexico,Lifestyle,Venues,0.967741935483871,3.849462365591398
2020-01-02,Mexico,Retail,Brick & Mortar,0.0,5.0
2020-01-02,Mexico,Retail,E-Comm,64.0,26.666666666666668
2020-01-02,Mexico,Small Business,B2B,3.0714285714285716,0.4047619047619047
2020-01-02,Mexico,Small Business,Demand,20.555555555555557,12.370370370370372
2020-01-02,Mexico,Small Business,Financial ,3.3333333333333335,0.0
2020-01-02,Mexico,Small Business,Running A Business,11.333333333333334,5.333333333333333
2020-01-02,Mexico,Small Business,Shopping Small,5.464285714285714,5.214285714285714
2020-01-02,United States,Additional,Cultural Trends,29.76923076923077,33.357142857142854
2020-01-02,United States,Amex,Brand,50.666666666666664,45.84615384615385
2020-01-02,United States,Coronavirus/Health,Coronavirus,0.7142857142857143,29.42857142857143
2020-01-02,United States,Economy,Economy,2.0,42.833333333333336
2020-01-02,United States,Entertainment,Streaming,74.0,68.0
2020-01-02,United States,Finance,Finance,95.33333333333333,82.86666666666666
2020-01-02,United States,Lifestyle,Credit Cards,50.375,36.03921568627451
2020-01-02,United States,Lifestyle,Dining,21.88888888888889,20.962962962962965
2020-01-02,United States,Lifestyle,Dining In / Delivery,21.0,36.11111111111111
2020-01-02,United States,Lifestyle,Dining Out,29.176470588235293,24.313725490196077
2020-01-02,United States,Lifestyle,Domestic,52.09090909090909,49.78787878787879
2020-01-02,United States,Lifestyle,Experiences,22.09090909090909,14.851190476190476
2020-01-02,United States,Lifestyle,International,54.333333333333336,50.22222222222223
2020-01-02,United States,Lifestyle,Talent,13.486486486486486,7.801801801801802
2020-01-02,United States,Lifestyle,Travel,49.68421052631579,42.05263157894737
2020-01-02,United States,Lifestyle,Venues,21.35483870967742,16.43010752688172
2020-01-02,United States,Retail,Brick & Mortar,28.0,35.333333333333336
2020-01-02,United States,Retail,E-Comm,56.0,45.333333333333336
2020-01-02,United States,Small Business,B2B,24.214285714285715,34.857142857142854
2020-01-02,United States,Small Business,Demand,54.111111111111114,42.925925925925924
2020-01-02,United States,Small Business,Financial ,18.666666666666668,35.388888888888886
2020-01-02,United States,Small Business,Running A Business,35.666666666666664,24.88888888888889
2020-01-02,United States,Small Business,Shopping Small,18.714285714285715,17.86904761904762
2020-01-03,Australia,Additional,Cultural Trends,24.615384615384617,35.214285714285715
2020-01-03,Australia,Amex,Brand,13.5,23.435897435897434
2020-01-03,Australia,Coronavirus/Health,Coronavirus,2.142857142857143,18.19047619047619
2020-01-03,Australia,Economy,Economy,5.0,12.5
2020-01-03,Australia,Entertainment,Streaming,56.0,69.66666666666667
2020-01-03,Australia,Finance,Finance,69.33333333333333,61.73333333333333
2020-01-03,Australia,Lifestyle,Credit Cards,16.375,20.235294117647058
2020-01-03,Australia,Lifestyle,Dining,11.62962962962963,11.987654320987653
2020-01-03,Australia,Lifestyle,Dining In / Delivery,9.777777777777779,14.370370370370372
2020-01-03,Australia,Lifestyle,Dining Out,24.11764705882353,26.627450980392155
2020-01-03,Australia,Lifestyle,Domestic,52.09090909090909,42.6060606060606
2020-01-03,Australia,Lifestyle,Experiences,12.454545454545455,12.523809523809524
2020-01-03,Australia,Lifestyle,International,53.916666666666664,40.25
2020-01-03,Australia,Lifestyle,Talent,11.783783783783784,10.00900900900901
2020-01-03,Australia,Lifestyle,Travel,18.789473684210527,26.982456140350877
2020-01-03,Australia,Lifestyle,Venues,3.806451612903226,7.0
2020-01-03,Australia,Retail,Brick & Mortar,23.333333333333332,18.333333333333336
2020-01-03,Australia,Retail,E-Comm,43.0,11.0
2020-01-03,Australia,Small Business,B2B,11.571428571428571,10.857142857142856
2020-01-03,Australia,Small Business,Demand,31.666666666666668,27.62962962962963
2020-01-03,Australia,Small Business,Financial ,1.0,17.27777777777778
2020-01-03,Australia,Small Business,Running A Business,0.0,17.888888888888886
2020-01-03,Australia,Small Business,Shopping Small,13.428571428571429,9.869047619047619
2020-01-03,Canada,Additional,Cultural Trends,23.923076923076923,32.595238095238095
2020-01-03,Canada,Amex,Brand,20.416666666666668,24.74358974358974
2020-01-03,Canada,Coronavirus/Health,Coronavirus,1.1428571428571428,21.952380952380953
2020-01-03,Canada,Economy,Economy,7.5,22.833333333333332
2020-01-03,Canada,Entertainment,Streaming,60.0,67.0
2020-01-03,Canada,Finance,Finance,85.33333333333333,72.39999999999999
2020-01-03,Canada,Lifestyle,Credit Cards,14.0625,19.84313725490196
2020-01-03,Canada,Lifestyle,Dining,11.555555555555555,8.703703703703704
2020-01-03,Canada,Lifestyle,Dining In / Delivery,10.222222222222221,17.296296296296294
2020-01-03,Canada,Lifestyle,Dining Out,25.176470588235293,20.666666666666668
2020-01-03,Canada,Lifestyle,Domestic,53.54545454545455,38.696969696969695
2020-01-03,Canada,Lifestyle,Experiences,17.69090909090909,11.529761904761905
2020-01-03,Canada,Lifestyle,International,47.666666666666664,37.97222222222222
2020-01-03,Canada,Lifestyle,Talent,9.27027027027027,6.864864864864866
2020-01-03,Canada,Lifestyle,Travel,19.789473684210527,20.63157894736842
2020-01-03,Canada,Lifestyle,Venues,5.580645161290323,7.419354838709677
2020-01-03,Canada,Retail,Brick & Mortar,58.0,17.88888888888889
2020-01-03,Canada,Retail,E-Comm,42.0,40.666666666666664
2020-01-03,Canada,Small Business,B2B,16.928571428571427,8.5
2020-01-03,Canada,Small Business,Demand,38.111111111111114,25.962962962962962
2020-01-03,Canada,Small Business,Financial ,0.5,12.444444444444445
2020-01-03,Canada,Small Business,Running A Business,12.0,27.222222222222218
2020-01-03,Canada,Small Business,Shopping Small,8.821428571428571,8.976190476190476
2020-01-03,United Kingdom,Additional,Cultural Trends,19.846153846153847,34.42857142857142
2020-01-03,United Kingdom,Amex,Brand,19.666666666666668,29.487179487179485
2020-01-03,United Kingdom,Coronavirus/Health,Coronavirus,0.5714285714285714,22.476190476190478
2020-01-03,United Kingdom,Economy,Economy,7.0,18.0
2020-01-03,United Kingdom,Entertainment,Streaming,61.0,50.333333333333336
2020-01-03,United Kingdom,Finance,Finance,64.33333333333333,70.60000000000001
2020-01-03,United Kingdom,Lifestyle,Credit Cards,10.75,25.450980392156865
2020-01-03,United Kingdom,Lifestyle,Dining,10.074074074074074,12.209876543209875
2020-01-03,United Kingdom,Lifestyle,Dining In / Delivery,4.333333333333333,11.0
2020-01-03,United Kingdom,Lifestyle,Dining Out,24.705882352941178,24.84313725490196
2020-01-03,United Kingdom,Lifestyle,Domestic,54.90909090909091,40.878787878787875
2020-01-03,United Kingdom,Lifestyle,Experiences,20.10909090909091,12.148809523809524
2020-01-03,United Kingdom,Lifestyle,International,47.916666666666664,43.75
2020-01-03,United Kingdom,Lifestyle,Talent,10.594594594594595,8.018018018018019
2020-01-03,United Kingdom,Lifestyle,Travel,33.94736842105263,20.36842105263158
2020-01-03,United Kingdom,Lifestyle,Venues,9.806451612903226,10.60215053763441
2020-01-03,United Kingdom,Retail,Brick & Mortar,36.0,25.222222222222218
2020-01-03,United Kingdom,Retail,E-Comm,47.0,45.666666666666664
2020-01-03,United Kingdom,Small Business,B2B,7.0,11.88095238095238
2020-01-03,United Kingdom,Small Business,Demand,39.111111111111114,37.888888888888886
2020-01-03,United Kingdom,Small Business,Financial ,12.833333333333334,13.555555555555557
2020-01-03,United Kingdom,Small Business,Running A Business,32.0,14.0
2020-01-03,United Kingdom,Small Business,Shopping Small,14.357142857142858,10.416666666666666
2020-01-03,Mexico,Additional,Cultural Trends,17.692307692307693,29.90476190476191
2020-01-03,Mexico,Amex,Brand,14.833333333333334,16.384615384615383
2020-01-03,Mexico,Coronavirus/Health,Coronavirus,0.0,12.333333333333334
2020-01-03,Mexico,Economy,Economy,2.0,16.666666666666668
2020-01-03,Mexico,Entertainment,Streaming,47.0,76.66666666666667
2020-01-03,Mexico,Finance,Finance,60.333333333333336,48.13333333333333
2020-01-03,Mexico,Lifestyle,Credit Cards,2.5,7.117647058823529
2020-01-03,Mexico,Lifestyle,Dining,5.592592592592593,2.407407407407407
2020-01-03,Mexico,Lifestyle,Dining In / Delivery,3.7777777777777777,6.592592592592593
2020-01-03,Mexico,Lifestyle,Dining Out,22.235294117647058,12.588235294117647
2020-01-03,Mexico,Lifestyle,Domestic,15.181818181818182,15.12121212121212
2020-01-03,Mexico,Lifestyle,Experiences,7.0,7.0476190476190474
2020-01-03,Mexico,Lifestyle,International,16.666666666666668,19.88888888888889
2020-01-03,Mexico,Lifestyle,Talent,16.54054054054054,9.82882882882883
2020-01-03,Mexico,Lifestyle,Travel,19.210526315789473,13.736842105263158
2020-01-03,Mexico,Lifestyle,Venues,2.3548387096774195,3.8817204301075265
2020-01-03,Mexico,Retail,Brick & Mortar,6.0,2.444444444444444
2020-01-03,Mexico,Retail,E-Comm,63.0,28.0
2020-01-03,Mexico,Small Business,B2B,0.0,0.35714285714285715
2020-01-03,Mexico,Small Business,Demand,12.222222222222221,8.555555555555555
2020-01-03,Mexico,Small Business,Financial ,0.0,1.611111111111111
2020-01-03,Mexico,Small Business,Running A Business,0.0,10.333333333333334
2020-01-03,Mexico,Small Business,Shopping Small,3.392857142857143,5.05952380952381
2020-01-03,United States,Additional,Cultural Trends,29.153846153846153,32.095238095238095
2020-01-03,United States,Amex,Brand,39.5,45.05128205128205
2020-01-03,United States,Coronavirus/Health,Coronavirus,0.8571428571428571,29.666666666666668
2020-01-03,United States,Economy,Economy,2.0,44.5
2020-01-03,United States,Entertainment,Streaming,64.0,57.333333333333336
2020-01-03,United States,Finance,Finance,92.33333333333333,83.60000000000001
2020-01-03,United States,Lifestyle,Credit Cards,34.375,40.80392156862745
2020-01-03,United States,Lifestyle,Dining,20.962962962962962,19.76543209876543
2020-01-03,United States,Lifestyle,Dining In / Delivery,22.22222222222222,32.666666666666664
2020-01-03,United States,Lifestyle,Dining Out,28.11764705882353,22.58823529411765
2020-01-03,United States,Lifestyle,Domestic,52.54545454545455,49.03030303030303
2020-01-03,United States,Lifestyle,Experiences,24.963636363636365,15.523809523809524
2020-01-03,United States,Lifestyle,International,58.166666666666664,49.61111111111111
2020-01-03,United States,Lifestyle,Talent,15.027027027027026,7.405405405405404
2020-01-03,United States,Lifestyle,Travel,42.63157894736842,37.5438596491228
2020-01-03,United States,Lifestyle,Venues,22.193548387096776,16.78494623655914
2020-01-03,United States,Retail,Brick & Mortar,32.333333333333336,32.666666666666664
2020-01-03,United States,Retail,E-Comm,56.0,43.666666666666664
2020-01-03,United States,Small Business,B2B,28.142857142857142,33.80952380952381
2020-01-03,United States,Small Business,Demand,48.888888888888886,39.74074074074074
2020-01-03,United States,Small Business,Financial ,17.333333333333332,43.05555555555555
2020-01-03,United States,Small Business,Running A Business,28.0,27.666666666666668
2020-01-03,United States,Small Business,Shopping Small,19.535714285714285,15.63095238095238
2020-01-04,Australia,Additional,Cultural Trends,27.76923076923077,35.69047619047618
2020-01-04,Australia,Amex,Brand,11.333333333333334,22.948717948717952
2020-01-04,Australia,Coronavirus/Health,Coronavirus,1.1428571428571428,20.42857142857143
2020-01-04,Australia,Economy,Economy,4.0,15.166666666666666
2020-01-04,Australia,Entertainment,Streaming,58.0,68.33333333333333
2020-01-04,Australia,Finance,Finance,55.0,67.60000000000001
2020-01-04,Australia,Lifestyle,Credit Cards,7.8125,19.450980392156865
2020-01-04,Australia,Lifestyle,Dining,13.592592592592593,12.666666666666666
2020-01-04,Australia,Lifestyle,Dining In / Delivery,9.0,13.296296296296296
2020-01-04,Australia,Lifestyle,Dining Out,23.352941176470587,26.254901960784313
2020-01-04,Australia,Lifestyle,Domestic,48.27272727272727,41.45454545454546
2020-01-04,Australia,Lifestyle,Experiences,13.454545454545455,12.56547619047619
2020-01-04,Australia,Lifestyle,International,43.583333333333336,40.944444444444436
2020-01-04,Australia,Lifestyle,Talent,11.216216216216216,9.486486486486486
2020-01-04,Australia,Lifestyle,Travel,19.842105263157894,25.473684210526315
2020-01-04,Australia,Lifestyle,Venues,6.0,5.677419354838709
2020-01-04,Australia,Retail,Brick & Mortar,32.333333333333336,15.666666666666666
2020-01-04,Australia,Retail,E-Comm,50.0,11.0
2020-01-04,Australia,Small Business,B2B,2.357142857142857,10.309523809523808
2020-01-04,Australia,Small Business,Demand,25.11111111111111,24.962962962962962
2020-01-04,Australia,Small Business,Financial ,0.0,17.722222222222225
2020-01-04,Australia,Small Business,Running A Business,10.333333333333334,16.11111111111111
2020-01-04,Australia,Small Business,Shopping Small,7.142857142857143,9.79761904761905
2020-01-04,Canada,Additional,Cultural Trends,24.615384615384617,32.357142857142854
2020-01-04,Canada,Amex,Brand,19.916666666666668,24.076923076923077
2020-01-04,Canada,Coronavirus/Health,Coronavirus,1.2857142857142858,23.428571428571427
2020-01-04,Canada,Economy,Economy,5.0,31.833333333333332
2020-01-04,Canada,Entertainment,Streaming,69.0,62.333333333333336
2020-01-04,Canada,Finance,Finance,65.0,71.39999999999999
